time_date,y_sales,dish_count_in_order_1d,dish_quantity_in_order_avg_1d,dish_base_price,dish_revenue_day_1d,dish_total_quantity_1d,day_order_count_1d,day_total_quantity_1d,day_total_revenue_1d,day_order_variety_1d,avg_order_size_1d,dish_sales_ratio_daily_1d,dish_order_ratio_daily_1d,dish_revenue_ratio_daily_1d,dish_order_size_ratio_1d,day_order_count_3d,day_total_quantity_3d,day_total_revenue_3d,avg_order_size_3d,day_order_variety_3d,dish_count_in_order_3d,dish_quantity_in_order_avg_3d,dish_sales_ratio_daily_3d,dish_order_ratio_daily_3d,dish_revenue_ratio_daily_3d,dish_order_size_ratio_3d,day_order_count_7d,day_total_quantity_7d,day_total_revenue_7d,avg_order_size_7d,day_order_variety_7d,dish_count_in_order_7d,dish_quantity_in_order_avg_7d,dish_sales_ratio_daily_7d,dish_order_ratio_daily_7d,dish_revenue_ratio_daily_7d,dish_order_size_ratio_7d,day_order_count_14d,day_total_quantity_14d,day_total_revenue_14d,avg_order_size_14d,day_order_variety_14d,dish_count_in_order_14d,dish_quantity_in_order_avg_14d,dish_sales_ratio_daily_14d,dish_order_ratio_daily_14d,dish_revenue_ratio_daily_14d,dish_order_size_ratio_14d,day_order_count_30d,day_total_quantity_30d,day_total_revenue_30d,avg_order_size_30d,day_order_variety_30d,dish_count_in_order_30d,dish_quantity_in_order_avg_30d,dish_sales_ratio_daily_30d,dish_order_ratio_daily_30d,dish_revenue_ratio_daily_30d,dish_order_size_ratio_30d
2024-01-17,43,20,2.15,45000,1935000,43,78,1701,79180000,10,21.807692307692307,0.025279247501469725,0.2564102564102564,0.02443798939126042,0.09858906525573193,288,6190,298140000,21.493055555555557,30,77,1.948051948051948,0.024232633279483037,0.2673611111111111,0.022640370295834173,0.09757684550721073,594,12620,597395000,21.245791245791246,70,171,2.0233918128654973,0.027416798732171156,0.2878787878787879,0.026063157542329615,0.09946405312711841,1259,27253,1283810000,21.646544876886416,140,368,2.0543478260869565,0.027740065313910395,0.29229547259729943,0.026499248331139345,0.0982999366574983,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-18,81,39,2.076923076923077,45000,3645000,81,117,2219,104305000,10,18.965811965811966,0.03650292924740874,0.3333333333333333,0.03494559225348737,0.10950878774222624,339,7190,341930000,21.209439528023598,30,101,1.9702970297029703,0.02767732962447844,0.29793510324483774,0.02618957096481736,0.09557827078962083,613,12610,598755000,20.570962479608482,70,180,1.9777777777777779,0.02823156225218081,0.2936378466557912,0.026755517699225895,0.10024350288319665,1277,27406,1291295000,21.46123727486296,140,376,2.0398936170212765,0.02798657228344158,0.29444009397024273,0.026728981371413968,0.09839317301411098,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-19,73,34,2.1470588235294117,45000,3285000,73,109,2441,118505000,10,22.394495412844037,0.029905776321179845,0.3119266055045872,0.027720349352348003,0.09587440055907655,304,6361,301990000,20.924342105263158,30,93,2.118279569892473,0.030969973274642352,0.3059210526315789,0.029355276664790226,0.10132408451901158,646,13273,633630000,20.546439628482972,70,189,2.0264550264550265,0.028855571460860395,0.29256965944272445,0.027200416646939066,0.10270410743036348,1326,28679,1353945000,21.628205128205128,140,389,2.077120822622108,0.028173925171728443,0.2933634992458522,0.02685485747205389,0.09965006687568326,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-20,52,31,1.6774193548387097,45000,2340000,52,103,2355,112545000,10,22.864077669902912,0.02208067940552017,0.30097087378640774,0.020791683326669332,0.07336483802479282,329,7015,335355000,21.322188449848024,30,104,1.9807692307692308,0.029365645046329294,0.3161094224924012,0.02764234915239075,0.09291600877536521,668,14079,672790000,21.07634730538922,70,197,1.9593908629441625,0.02741671993749556,0.2949101796407186,0.02581786292899716,0.09726990257092417,1336,29150,1379740000,21.818862275449103,140,400,2.035,0.027924528301886794,0.2994011976047904,0.026548480148433765,0.09678076731694461,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-21,18,10,1.8,45000,810000,18,52,1237,58575000,10,23.78846153846154,0.014551333872271624,0.19230769230769232,0.01382842509603073,0.07566693613581245,264,6033,289625000,22.852272727272727,30,75,1.9066666666666667,0.023702967014752198,0.2840909090909091,0.022218385843763486,0.08163539157322726,669,14442,692070000,21.58744394618834,70,191,1.9581151832460733,0.02589669020911231,0.28550074738415543,0.02431834929992631,0.09244935699764859,1329,29303,1388725000,22.048908954100828,140,397,2.027707808564232,0.027471589939596627,0.2987208427389014,0.026085078039208627,0.09411105838394244,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-22,42,22,1.9090909090909092,45000,1890000,42,71,1713,79755000,10,24.12676056338028,0.024518388791593695,0.30985915492957744,0.02369757381982321,0.07912752746377966,226,5305,250875000,23.47345132743363,30,63,1.7777777777777777,0.02111215834118756,0.27876106194690264,0.02008968609865471,0.07605310054146164,674,14936,711310000,22.160237388724035,70,198,1.9393939393939394,0.025709694697375468,0.29376854599406527,0.024293205494088373,0.0872526449360463,1256,27536,1303485000,21.923566878980893,140,378,2.0343915343915344,0.027927077280650785,0.30095541401273884,0.026548061542710503,0.0941400521454728,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-23,38,19,2.0,45000,1710000,38,59,1596,75740000,10,27.050847457627118,0.023809523809523808,0.3220338983050847,0.022577237919197253,0.07393483709273183,182,4546,214070000,24.978021978021978,30,51,1.9215686274509804,0.02155741311042675,0.2802197802197802,0.02060073807633017,0.07624310023077464,589,13262,628605000,22.516129032258064,70,175,1.9828571428571429,0.026164982657216108,0.29711375212224106,0.024840718734340326,0.08658091318202164,1188,26081,1234740000,21.953703703703702,140,353,2.008498583569405,0.027184540470074,0.29713804713804715,0.025839447980951457,0.0927988420412046,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-24,62,35,1.7714285714285714,45000,2790000,62,115,2279,108195000,10,19.817391304347826,0.02720491443615621,0.30434782608695654,0.025786773880493552,0.08938757600451326,245,5588,263690000,22.808163265306124,30,76,1.868421052631579,0.02541159627773801,0.31020408163265306,0.02423300087223634,0.08081664685367491,626,13840,657620000,22.108626198083066,70,190,1.9263157894736842,0.026445086705202313,0.3035143769968051,0.025044858733006905,0.08526641471756183,1220,26460,1255015000,21.688524590163933,140,361,1.9722991689750693,0.02690854119425548,0.2959016393442623,0.02552957534372099,0.09236523392234013,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-25,81,37,2.189189189189189,45000,3645000,81,133,2850,135700000,10,21.428571428571427,0.028421052631578948,0.2781954887218045,0.02686072218128224,0.10216216216216216,307,6725,319635000,21.905537459283387,30,91,1.989010989010989,0.02691449814126394,0.2964169381107492,0.025482190623680134,0.08849485841980242,642,14471,689015000,22.5404984423676,70,188,1.946808510638298,0.025291963236818465,0.29283489096573206,0.023903688598941968,0.08421689677755266,1255,27081,1287770000,21.578486055776892,140,368,1.9619565217391304,0.026660758465344707,0.2932270916334661,0.02522966057603454,0.09223019983037468,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-26,60,29,2.0689655172413794,45000,2700000,60,68,1529,74200000,10,22.485294117647058,0.03924133420536298,0.4264705882352941,0.03638814016172507,0.09201416296429941,316,6658,318095000,21.069620253164558,30,101,2.00990099009901,0.030489636527485733,0.31962025316455694,0.02871783586664361,0.09452130037699162,601,13559,644710000,22.56073211314476,70,183,1.9289617486338797,0.02603436831624751,0.30449251247920134,0.024638984969986507,0.08366543426401309,1247,26832,1278340000,21.517241379310345,140,372,1.978494623655914,0.027429934406678593,0.2983159582999198,0.025908600215905003,0.09318477084718828,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-27,73,35,2.085714285714286,45000,3285000,73,126,2733,124865000,10,21.69047619047619,0.026710574460300035,0.2777777777777778,0.026308413086133024,0.09615806805708015,327,7112,334765000,21.749235474006117,30,101,2.118811881188119,0.030089988751406074,0.308868501529052,0.028766448105387362,0.09677813106118056,624,13937,657030000,22.334935897435898,70,187,2.0,0.026835043409629045,0.29967948717948717,0.025615268709191362,0.08692160998291128,1292,28016,1329820000,21.68421052631579,140,384,1.9791666666666667,0.027127355796687607,0.29721362229102166,0.025717766314238017,0.09209575627691773,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-28,85,40,2.125,45000,3825000,85,125,2583,128145000,10,20.664,0.03290747193186218,0.32,0.029848999180615707,0.10283584978706929,319,6845,327210000,21.4576802507837,30,104,2.0961538461538463,0.03184806428049671,0.32601880877742945,0.02998074630970936,0.09700269360281628,697,15283,726600000,21.926829268292682,70,217,2.032258064516129,0.028855591179742197,0.3113342898134864,0.0273121387283237,0.09080288336166224,1366,29725,1418670000,21.7606149341142,140,408,1.9975490196078431,0.027417998317914215,0.2986822840409956,0.025851677980079934,0.09162612017965543,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-29,80,39,2.051282051282051,45000,3600000,80,129,2822,134870000,10,21.875968992248062,0.028348688873139617,0.3023255813953488,0.0266923704307852,0.09376874011884642,380,8138,387880000,21.41578947368421,30,114,2.087719298245614,0.029245514868518063,0.3,0.02761163246364855,0.09758755265433194,755,16392,781715000,21.711258278145696,70,234,2.047008547008547,0.02922157149829185,0.30993377483443707,0.0275739879623648,0.09289448516952893,1429,31328,1493025000,21.92302309307208,140,432,1.9976851851851851,0.027547242083758937,0.30230930720783766,0.026010950921786305,0.09007356505278763,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-30,54,27,2.0,45000,2430000,54,81,1896,91090000,10,23.40740740740741,0.028481012658227847,0.3333333333333333,0.026676912943242946,0.08544303797468354,335,7301,354105000,21.79402985074627,30,106,2.0660377358490565,0.0299958909738392,0.3164179104477612,0.02783072817384674,0.09401587596019977,777,16692,797065000,21.482625482625483,70,242,2.0454545454545454,0.0296549245147376,0.31145431145431146,0.02794627790707157,0.0945385138669506,1366,29954,1425670000,21.928257686676428,140,417,2.0191846522781773,0.02810976831141083,0.3052708638360176,0.026576977841997095,0.09055971352448614,2878,62705,2976640000,21.78769979152189,300,866,2.035796766743649,0.028115780240810143,0.30090340514246006,0.02665253440120404,0.09420995622848662
2024-01-31,63,33,1.9090909090909092,45000,2835000,63,108,2049,100360000,10,18.97222222222222,0.03074670571010249,0.3055555555555556,0.02824830609804703,0.10062558232397179,318,6767,326320000,21.27987421383648,30,99,1.9898989898989898,0.029111866410521648,0.3113207547169811,0.027166584947291003,0.09327912013916724,770,16462,789230000,21.37922077922078,70,240,2.066666666666667,0.030129996355242376,0.3116883116883117,0.02828072931844963,0.09614394334115896,1396,30302,1446850000,21.706303724928368,140,430,2.0046511627906978,0.028446967196884693,0.30802292263610315,0.026809966478902443,0.09070517902936039,2920,63175,3004255000,21.63527397260274,300,878,2.0284738041002277,0.02819153146022952,0.30068493150684933,0.026677162890633453,0.09457852754073023
2024-02-01,56,28,2.0,45000,2520000,56,79,1910,91185000,10,24.17721518987342,0.02931937172774869,0.35443037974683544,0.027636124362559633,0.08272251308900523,268,5855,282635000,21.847014925373134,30,88,1.9659090909090908,0.029547395388556788,0.3283582089552239,0.027544359332708265,0.08959704446255352,716,15522,744715000,21.678770949720672,70,231,2.038961038961039,0.030344027831465017,0.3226256983240223,0.02846055202325722,0.09336685061642226,1358,29993,1433730000,22.08615611192931,140,419,1.9976133651551313,0.027906511519354516,0.3085419734904271,0.026270636730765205,0.08879187369698748,2884,62510,2972065000,21.674757281553397,300,865,2.0265895953757225,0.028043513037913935,0.2999306518723994,0.02654215166895744,0.09428598016346972
2024-02-02,43,23,1.8695652173913044,45000,1935000,43,80,1612,72725000,10,20.15,0.026674937965260544,0.2875,0.02660708147129598,0.09278239292264538,267,5571,264270000,20.865168539325843,30,84,1.9285714285714286,0.029079159935379646,0.3146067415730337,0.027585423998183676,0.09204349611187414,728,15605,743240000,21.435439560439562,70,225,2.017777777777778,0.029093239346363344,0.3090659340659341,0.027487756310209353,0.09347659775332882,1329,29164,1387950000,21.944319036869828,140,408,1.9779411764705883,0.027671101357838433,0.30699774266365687,0.0261644871933427,0.08857101600867097,2814,61077,2894570000,21.704690831556505,300,849,2.022379269729093,0.028112055274489577,0.3017057569296375,0.026693083946838392,0.09405255085425573
2024-02-03,90,44,2.0454545454545454,45000,4050000,90,130,3133,150385000,10,24.1,0.02872646026172997,0.3384615384615385,0.02693087741463577,0.08487363259147492,289,6655,314295000,23.027681660899653,30,95,1.9894736842105263,0.02839969947407964,0.328719723183391,0.027060564119696463,0.08679284620104184,732,16005,768760000,21.864754098360656,70,234,2.0128205128205128,0.02942830365510778,0.319672131147541,0.027570373068317812,0.09186453554395667,1356,29942,1425790000,22.0811209439528,140,421,2.007125890736342,0.028221227706900005,0.31047197640117996,0.026669425371197722,0.08939307276343397,2845,62144,2948135000,21.843233743409492,300,862,2.01508120649652,0.02795121009268795,0.30298769771529,0.02651337201315408,0.09327488931564992
2024-02-04,32,17,1.8823529411764706,45000,1440000,32,60,1384,65885000,10,23.066666666666666,0.023121387283236993,0.2833333333333333,0.0218562647036503,0.08160489629377762,270,6129,288995000,22.7,30,84,1.9642857142857142,0.02692119432207538,0.3111111111111111,0.025692486029170056,0.08642030726929932,667,14806,706500000,22.197901049475263,70,211,1.981042654028436,0.02823179791976226,0.31634182908545727,0.02662420382165605,0.08883154218777213,1364,30089,1433100000,22.059384164222873,140,428,2.0070093457943927,0.028548639037522017,0.31378299120234604,0.026972995603935523,0.0898172127747172,2845,62360,2958165000,21.919156414762742,300,858,2.0244755244755246,0.027854393842206542,0.3015817223198594,0.02642347536395029,0.09338578964220703
2024-02-05,87,39,2.230769230769231,45000,3915000,87,113,2627,126250000,10,23.24778761061947,0.03311762466692044,0.34513274336283184,0.03100990099009901,0.09595619454774384,303,7144,342520000,23.577557755775576,30,100,2.09,0.02925531914893617,0.33003300330033003,0.027458250613102884,0.08747824114433213,651,14611,697880000,22.443932411674346,70,211,2.014218009478673,0.02908767367052221,0.3241167434715822,0.02740442482948358,0.08914403567761463,1406,31003,1479595000,22.05049786628734,140,445,2.0314606741573034,0.029158468535303034,0.31650071123755336,0.027494010185219603,0.09101926042357178,2865,63103,2997665000,22.02547993019197,300,877,2.027366020524515,0.028176156442641397,0.30610820244328096,0.026690774319345224,0.09279982839889403
2024-02-06,30,17,1.7647058823529411,45000,1350000,30,55,1079,51975000,10,19.618181818181817,0.027803521779425393,0.3090909090909091,0.025974025974025976,0.08995257046284687,228,5090,244110000,22.32456140350877,30,73,2.041095890410959,0.029273084479371315,0.3201754385964912,0.027467125476219736,0.08917122043478944,625,13794,658765000,22.0704,70,201,1.9950248756218905,0.029070610410323328,0.3216,0.02739216564328706,0.0897882546044951,1402,30486,1455830000,21.744650499286735,140,443,2.0225733634311513,0.029390539919963262,0.3159771754636234,0.027695541375023183,0.09216338423572283,2861,63098,3000050000,22.054526389374345,300,881,2.021566401816118,0.02822593426099084,0.3079342887102412,0.02671455475742071,0.09203015204106084
2024-02-07,45,23,1.9565217391304348,45000,2025000,45,63,1499,70465000,10,23.793650793650794,0.030020013342228154,0.36507936507936506,0.028737671184275882,0.08222873219827712,231,5205,248690000,22.532467532467532,30,79,2.050632911392405,0.03112391930835735,0.341991341991342,0.029313603281193455,0.08937916573628928,580,13244,628870000,22.83448275862069,70,191,2.005235602094241,0.02891875566294171,0.3293103448275862,0.027406300189228298,0.08716013315796729,1350,29706,1418100000,22.004444444444445,140,431,2.039443155452436,0.02958998182185417,0.31925925925925924,0.027892955362809394,0.09165203824956311,2780,61117,2905520000,21.98453237410072,300,863,2.0254924681344146,0.028600880278809495,0.310431654676259,0.027072606624631734,0.09214705595425826
2024-02-08,100,46,2.1739130434782608,45000,4500000,100,130,2878,138260000,10,22.138461538461538,0.03474635163307853,0.35384615384615387,0.032547374511789386,0.09819621113696105,248,5456,260700000,22.0,30,86,2.0348837209302326,0.032074780058651026,0.3467741935483871,0.030207134637514385,0.090125837932695,631,14212,675945000,22.5229793977813,70,209,2.0430622009569377,0.03004503236701379,0.3312202852614897,0.02842686904999667,0.08937066145053241,1347,29734,1420660000,22.074239049740164,140,440,2.040909090909091,0.03020111656689312,0.3266518188567186,0.02844452578379063,0.09136875603347731,2783,60944,2899295000,21.898670499461012,300,865,2.023121387283237,0.028714885796797058,0.31081566654689186,0.027161775535086977,0.09232987037374074
2024-02-09,78,38,2.0526315789473686,45000,3510000,78,121,2694,127700000,10,22.264462809917354,0.028953229398663696,0.3140495867768595,0.027486296006264684,0.09219317782206073,314,7071,336425000,22.519108280254777,30,107,2.0841121495327104,0.03153726488474049,0.34076433121019106,0.02982834212677417,0.09087270705243296,672,15294,730920000,22.758928571428573,70,224,2.0625,0.030207924676343666,0.3333333333333333,0.028443605319323592,0.0892864878647346,1400,30899,1474160000,22.070714285714285,140,449,2.0400890868596884,0.02964497232920159,0.32071428571428573,0.02796168665545124,0.0913815428090317,2821,61738,2939075000,21.88514711095356,300,876,2.019406392694064,0.028653341540056367,0.3105281814959234,0.027085052269846806,0.09222103997885557
